#{"t_start": 1711463502.5348823, "env_id": "None"}
r,l,t
460.0,1438,2877.223992
460.0,1140,2880.116284
360.0,987,2882.581284
340.0,1008,2885.372341
380.0,978,2888.026165
360.0,1043,2890.783507
420.0,1145,2894.023628
380.0,1089,2896.831209
320.0,1001,2899.368351
320.0,1128,2902.287398
340.0,969,2905.322439
240.0,902,2907.562468
300.0,1024,2910.484585
480.0,1188,2913.563961
360.0,962,2916.29741
340.0,991,2918.76471
420.0,1147,2922.080888
420.0,1039,2924.798447
320.0,952,2927.503098
340.0,1215,2930.552972
420.0,1173,2933.512144
400.0,1101,2936.675757
420.0,1120,2939.544227
280.0,909,2941.96175
320.0,1018,2944.51036
380.0,1007,2947.460864
340.0,1025,2950.069839
480.0,1102,2952.925982
260.0,797,2955.200223
360.0,1029,2958.113377
520.0,1140,2961.104848
400.0,1015,2963.675839
400.0,1068,2966.392533
400.0,1039,2969.685611
340.0,1009,2972.660209
520.0,1161,2975.595299
400.0,1115,2978.55228
440.0,1178,2981.865983
420.0,985,2984.341967
360.0,916,2987.008575
380.0,1056,2989.753779
360.0,987,2992.243916
460.0,1185,2995.213258
360.0,991,2997.739838
300.0,905,3000.028306
420.0,1041,3002.742357
300.0,810,3004.793586
320.0,987,3007.304495
420.0,1059,3009.985254
500.0,1377,3013.906903
440.0,1196,3017.324375
380.0,1117,3020.141082
400.0,1082,3022.901178
280.0,825,3025.008266
340.0,975,3027.457428
280.0,889,3029.700444
420.0,1115,3032.545433
400.0,1098,3035.378188
340.0,1079,3038.113059
360.0,1053,3040.958567
240.0,841,3043.323411
640.0,1309,3047.042408
340.0,1008,3049.594394
460.0,1184,3052.594559
280.0,880,3055.036735
340.0,1137,3058.011302
320.0,965,3060.463528
360.0,974,3062.913645
460.0,1103,3065.701624
360.0,1037,3068.368305
480.0,1356,3072.302616
360.0,938,3074.694143
360.0,1010,3077.245667
460.0,1171,3081.109316
400.0,1132,3085.170252
340.0,1005,3087.749235
580.0,1350,3091.207504
320.0,916,3093.502752
380.0,1044,3096.11845
420.0,1173,3099.098543
360.0,1077,3101.873925
360.0,967,3104.648401
380.0,1067,3107.335908
340.0,910,3109.612869
400.0,1321,3113.359305
280.0,865,3115.596593
300.0,896,3117.856441
380.0,994,3120.378559
280.0,795,3122.393588
560.0,1245,3125.584032
460.0,1145,3128.784736
380.0,982,3131.258741
440.0,1175,3134.244947
340.0,897,3136.583221
300.0,942,3138.978605
320.0,1001,3141.507953
340.0,995,3144.035451
480.0,1144,3147.001458
280.0,788,3149.300805
340.0,971,3151.732264
320.0,852,3154.284641
400.0,1056,3156.973984
460.0,1265,3160.171258
460.0,1055,3162.824834
380.0,1103,3165.691866
420.0,1126,3168.561097
360.0,1017,3171.147462
400.0,1083,3173.862557
420.0,1068,3176.63713
380.0,980,3179.571653
380.0,1023,3182.17405
260.0,783,3184.153525
420.0,1146,3187.121691
360.0,1039,3189.743241
340.0,1000,3192.502171
520.0,1265,3195.838425
260.0,793,3197.850408
400.0,1066,3200.599582
400.0,1085,3203.377007
440.0,1120,3206.6571
380.0,1072,3210.053067
460.0,1143,3213.373518
500.0,1164,3216.369381
360.0,1018,3218.921088
400.0,999,3221.447119
280.0,896,3223.724844
440.0,1141,3226.627675
360.0,1013,3229.198479
460.0,1119,3231.997801
360.0,1011,3234.554426
400.0,1078,3237.329159
420.0,1119,3240.569116
420.0,956,3242.98932
400.0,1007,3245.60462
380.0,976,3248.070431
440.0,1131,3251.073766
380.0,1122,3254.029316
400.0,1160,3257.1829
420.0,1059,3260.25404
320.0,957,3262.681936
360.0,1080,3265.376399
280.0,833,3267.513366
360.0,963,3270.006692
360.0,1056,3273.071204
380.0,978,3275.522184
360.0,989,3278.049071
380.0,959,3280.477815
400.0,956,3282.951506
380.0,940,3285.293888
360.0,1038,3287.924827
300.0,981,3290.630797
380.0,1187,3293.824046
340.0,974,3296.654107
380.0,995,3299.181366
320.0,1009,3301.776649
340.0,1042,3304.448038
260.0,767,3306.466456
460.0,1128,3309.365187
420.0,1167,3312.34725
200.0,633,3313.945049
320.0,917,3316.317383
360.0,1019,3319.195962
480.0,1255,3322.393495
320.0,924,3324.726257
400.0,1003,3327.60483
260.0,778,3329.65007
440.0,1194,3332.745524
300.0,898,3335.025213
460.0,1145,3337.946517
360.0,976,3340.469589
440.0,1050,3343.468979
220.0,737,3345.333219
340.0,964,3348.087291
460.0,1124,3350.962129
320.0,963,3353.434311
480.0,1220,3356.564875
400.0,1162,3359.49742
480.0,1122,3362.71394
300.0,906,3365.029351
440.0,1092,3368.138273
600.0,1389,3372.420221
340.0,967,3375.63803
420.0,1172,3379.011812
300.0,871,3381.196877
420.0,1132,3384.20612
420.0,1238,3387.822307
420.0,1173,3390.811807
320.0,877,3393.232434
340.0,968,3395.85368
360.0,992,3398.357102
260.0,857,3400.616087
420.0,1149,3403.827342
380.0,1120,3406.786317
440.0,1087,3409.566334
420.0,1097,3412.347868
380.0,948,3415.202365
440.0,1168,3418.1615
440.0,1142,3421.126393
320.0,996,3423.974896
460.0,1322,3427.398242
360.0,1083,3430.171506
280.0,915,3432.475685
500.0,1184,3435.958362
340.0,1181,3439.309691
360.0,940,3441.688145
320.0,1011,3444.262058
440.0,1138,3447.142032
440.0,1238,3450.250954
400.0,1049,3452.895074
340.0,974,3455.352577
380.0,942,3457.85602
280.0,830,3460.150618
300.0,920,3462.504637
380.0,958,3464.976393
320.0,972,3467.739386
400.0,1007,3470.5409
340.0,910,3472.840884
380.0,1021,3475.493467
480.0,1075,3478.582515
360.0,1158,3481.503535
440.0,1090,3484.254997
400.0,1220,3487.438789
440.0,1142,3490.699323
320.0,875,3492.935804
460.0,1119,3495.97725
440.0,1144,3499.296028
460.0,1187,3502.474327
420.0,1131,3505.296569
400.0,1134,3508.219033
420.0,1128,3511.079842
540.0,1233,3514.230246
440.0,1092,3516.99754
440.0,1191,3520.023273
480.0,1174,3522.984948
480.0,1229,3526.394646
400.0,1049,3529.265078
440.0,1056,3532.185472
460.0,1103,3535.014324
400.0,1121,3537.937087
360.0,1062,3540.721438
380.0,1195,3543.882842
580.0,1425,3547.759812
520.0,1199,3550.806441
400.0,947,3553.216869
380.0,1015,3555.840306
280.0,848,3558.251006
380.0,968,3560.786844
420.0,1140,3563.677179
400.0,1163,3566.63193
440.0,1026,3569.655527
360.0,1051,3572.349078
400.0,1104,3575.11089
460.0,1045,3577.757994
440.0,1029,3580.352803
460.0,1205,3583.797899
380.0,864,3586.008883
360.0,1070,3588.697457
400.0,1089,3591.844317
420.0,1209,3594.937297
260.0,732,3596.804707
200.0,685,3598.522614
260.0,792,3600.607405
160.0,586,3602.095155
400.0,1070,3605.09912
400.0,1051,3607.868785
480.0,1300,3611.210111
360.0,967,3613.671196
380.0,927,3616.422262
300.0,814,3618.484552
300.0,871,3620.723532
300.0,814,3622.812194
440.0,1118,3626.039744
480.0,1207,3629.070869
440.0,1047,3631.74947
380.0,967,3634.18488
460.0,1137,3637.080409
340.0,1112,3639.885051
280.0,732,3642.099378
280.0,793,3644.134417
360.0,985,3646.611728
360.0,868,3648.819161
460.0,1068,3651.576686
320.0,967,3654.322205
380.0,1028,3657.132552
340.0,907,3659.501608
400.0,985,3661.984499
440.0,1345,3665.478445
580.0,1332,3669.235477
360.0,882,3671.606928
200.0,677,3673.318223
300.0,925,3675.648565
420.0,1014,3678.577914
520.0,1293,3681.876428
380.0,996,3684.452761
280.0,842,3686.60846
340.0,971,3689.123456
480.0,1142,3692.151304
280.0,816,3694.396441
320.0,933,3696.776282
260.0,742,3698.637341
400.0,974,3701.256365
340.0,961,3703.920293
380.0,960,3706.37149
340.0,948,3709.104044
420.0,1079,3711.867992
360.0,1007,3714.488851
240.0,784,3716.684688
340.0,941,3719.252499
400.0,1000,3721.790156
360.0,883,3724.08107
380.0,1155,3727.02384
400.0,1005,3729.60352
340.0,844,3731.997717
420.0,1220,3735.235175
500.0,1210,3738.314194
360.0,1024,3740.909854
440.0,1157,3743.85909
340.0,964,3746.321482
420.0,1086,3749.080727
420.0,1038,3751.730096
280.0,910,3754.467162
360.0,1146,3757.364614
360.0,1067,3760.040441
380.0,1102,3762.931078
400.0,943,3765.321009
320.0,841,3767.567162
340.0,967,3770.195151
340.0,1055,3772.858911
360.0,1023,3775.493479
320.0,921,3778.162635
420.0,1005,3780.710487
320.0,1026,3783.374035
400.0,1043,3786.131494
280.0,793,3788.786208
360.0,950,3792.447951
460.0,1159,3796.469127
480.0,1152,3800.704855
400.0,1039,3803.381467
400.0,971,3806.147858
500.0,1223,3809.292825
320.0,895,3811.569928
580.0,1498,3815.426199
320.0,913,3817.735608
420.0,1148,3820.649079
520.0,1123,3823.483286
460.0,1108,3826.49826
400.0,1110,3829.513493
420.0,1063,3832.28296
420.0,1113,3835.089978
420.0,1050,3837.817569
440.0,1202,3840.853391
420.0,1094,3843.916568
240.0,807,3846.066669
360.0,1046,3848.832844
540.0,1171,3852.134096
480.0,1214,3855.222064
520.0,1320,3858.948218
540.0,1322,3862.377794
400.0,1061,3865.057772
380.0,993,3867.574743
340.0,982,3870.115558
460.0,1150,3873.943042
440.0,1142,3877.976147
400.0,1073,3880.922642
400.0,1150,3883.879155
560.0,1381,3887.404573
540.0,1335,3890.798349
520.0,1237,3894.001777
340.0,957,3896.445582
440.0,1178,3899.399452
460.0,1187,3902.381977
400.0,1133,3905.4676
520.0,1176,3908.678091
440.0,1279,3911.908444
380.0,977,3914.709499
380.0,969,3917.129816
480.0,1179,3920.132951
380.0,1083,3922.859872
320.0,952,3925.210931
280.0,922,3927.588719
480.0,1156,3930.523031
440.0,1159,3933.821484
380.0,1019,3936.45427
460.0,1199,3939.529577
520.0,1197,3942.851098
420.0,1082,3945.632359
500.0,1278,3948.883148
440.0,1157,3951.813848
480.0,1175,3954.798713
260.0,787,3956.799562
420.0,1170,3959.802636
440.0,1175,3963.118818
400.0,1001,3965.640414
380.0,957,3968.083513
460.0,1021,3970.942451
440.0,1122,3974.087403
460.0,1116,3976.895
280.0,743,3978.79843
260.0,872,3981.053127
280.0,954,3983.527099
480.0,1140,3986.781248
540.0,1264,3989.964898
180.0,691,3991.766257
340.0,954,3994.335752
320.0,950,3996.935407
440.0,1046,3999.720734
440.0,1123,4002.859496
380.0,1039,4005.908603
520.0,1189,4008.951273
400.0,1119,4011.795721
420.0,1067,4014.512994
320.0,960,4017.114996
440.0,1058,4020.001772
460.0,1144,4022.908938
340.0,855,4025.056712
400.0,1111,4028.267131
320.0,825,4030.337547
500.0,1212,4033.420008
280.0,912,4035.735024
380.0,1022,4038.454606
340.0,939,4041.140979
460.0,1117,4043.950433
360.0,961,4046.38075
360.0,964,4048.805684
340.0,1025,4051.433398
360.0,1056,4054.114119
580.0,1413,4057.988955
360.0,948,4060.406872
420.0,1077,4063.515902
440.0,1109,4066.359666
440.0,1153,4069.561458
420.0,1066,4072.231769
340.0,995,4075.181284
340.0,970,4077.699436
280.0,819,4079.780616
340.0,904,4082.345993
480.0,1172,4085.48217
380.0,1027,4088.048246
240.0,763,4089.977923
400.0,1009,4092.534411
420.0,1003,4095.10315
400.0,985,4098.00837
320.0,908,4100.304005
540.0,1174,4103.273283
480.0,1154,4106.191555
440.0,1088,4109.355044
280.0,851,4111.494355
380.0,1010,4114.085536
300.0,908,4116.376197
440.0,1204,4119.796678
300.0,886,4122.023386
500.0,1123,4125.432447
360.0,999,4127.959129
380.0,998,4130.537508
360.0,1034,4133.147484
420.0,1032,4135.774234
380.0,1159,4138.71483
460.0,1145,4141.698591
380.0,968,4144.467153
400.0,1169,4147.44788
320.0,959,4149.873003
440.0,1154,4152.783955
320.0,920,4155.164842
440.0,1089,4157.959131
340.0,912,4160.26371
380.0,963,4162.696792
320.0,978,4165.429505
440.0,1169,4168.486379
520.0,1210,4171.543494
440.0,1144,4174.705755
540.0,1270,4178.0174
400.0,1092,4180.903572
400.0,1074,4183.86781
340.0,1086,4186.67922
540.0,1306,4190.048518
400.0,1175,4193.050862
600.0,1453,4197.108081
420.0,1200,4200.135226
460.0,1351,4203.582469
460.0,1130,4206.464367
480.0,1154,4209.421481
340.0,973,4211.88961
420.0,1053,4214.913871
460.0,1154,4217.878631
460.0,1171,4220.837438
580.0,1408,4224.37659
360.0,1083,4227.146605
360.0,1041,4229.848919
440.0,1121,4232.923553
380.0,1039,4235.565848
440.0,1212,4238.687968
460.0,1171,4241.761655
380.0,1132,4244.862023
340.0,1005,4247.447055
400.0,1065,4250.539745
480.0,1221,4253.684241
440.0,1152,4256.601362
460.0,1185,4259.606727
440.0,1159,4262.52352
500.0,1160,4265.526307
460.0,1175,4268.92462
460.0,1101,4272.172339
440.0,1012,4274.748077
400.0,1025,4277.366092
400.0,1175,4280.318461
300.0,1104,4283.136379
420.0,1225,4286.56437
480.0,1139,4289.633589
400.0,1230,4292.740584
480.0,1280,4296.011364
360.0,1056,4298.964163
540.0,1251,4302.456307
440.0,988,4304.990249
200.0,845,4307.444357
520.0,1099,4310.23388
400.0,1113,4313.086911
500.0,1196,4316.150709
500.0,1202,4319.548037
360.0,1019,4322.150671
400.0,1132,4325.096384
300.0,859,4327.271457
460.0,1124,4330.452444
460.0,1212,4333.61693
460.0,1169,4336.537858
460.0,1123,4339.515297
400.0,1089,4342.538137
460.0,1156,4345.501632
340.0,946,4348.101949
620.0,1431,4351.928222
480.0,1195,4354.952023
320.0,986,4357.476953
380.0,995,4360.439039
500.0,1191,4363.723749
420.0,1003,4366.777444
280.0,930,4369.152155
360.0,988,4372.13274
500.0,1249,4375.321127
420.0,1177,4378.683133
440.0,1162,4381.662055
380.0,1132,4384.857554
480.0,1192,4387.970087
460.0,1184,4390.961904
380.0,995,4393.474535
580.0,1482,4397.608821
440.0,1103,4400.381638
460.0,1110,4403.611005
460.0,1144,4406.55041
480.0,1270,4409.806922
460.0,1204,4412.857584
280.0,886,4415.122099
300.0,887,4417.414557
460.0,1144,4420.740993
420.0,1116,4423.687278
520.0,1145,4426.798831
440.0,1136,4429.854356
300.0,898,4432.113054
320.0,889,4434.374369
360.0,956,4436.800843
480.0,1204,4440.230768
600.0,1454,4443.886266
360.0,1025,4446.874556
380.0,1001,4449.842932
380.0,1045,4452.556011
420.0,1044,4455.220933
440.0,1169,4458.533399
320.0,1157,4461.489242
360.0,1079,4464.222271
440.0,1210,4467.291249
400.0,1138,4470.544161
360.0,998,4473.288747
420.0,1086,4476.25774
500.0,1177,4479.349787
440.0,1114,4482.236434
380.0,1142,4485.090969
440.0,1189,4488.08985
400.0,1138,4491.004602
420.0,1137,4493.983173
400.0,1147,4497.245749
460.0,1136,4500.105317
420.0,1039,4502.736331
380.0,1116,4505.663657
440.0,1110,4508.46416
360.0,966,4510.932072
440.0,1173,4513.903134
420.0,1250,4517.301064
420.0,1177,4520.387689
460.0,1147,4523.514431
340.0,953,4526.036789
380.0,1084,4529.209024
380.0,1062,4531.877357
380.0,1082,4534.616962
500.0,1135,4537.51771
540.0,1224,4540.99332
400.0,1052,4543.667839
340.0,896,4545.906097
500.0,1201,4549.135242
540.0,1336,4552.685123
500.0,1133,4555.54358
420.0,1135,4558.455946
420.0,1068,4561.144188
460.0,1135,4564.06121
340.0,940,4566.765302
340.0,922,4569.10586
420.0,1144,4572.502346
460.0,1146,4575.460182
260.0,907,4577.784696
400.0,1071,4580.49318
500.0,1171,4583.441228
480.0,1139,4587.226056
440.0,1132,4590.474596
380.0,1030,4593.095107
380.0,1017,4595.695043
300.0,1038,4598.305073
500.0,1181,4601.423025
360.0,1002,4604.256842
420.0,997,4606.780912
380.0,1126,4609.622087
480.0,1237,4612.789806
520.0,1290,4616.429001
340.0,987,4619.001805
480.0,1197,4622.084167
500.0,1334,4625.857177
380.0,1083,4628.58943
420.0,1160,4631.884984
380.0,1008,4634.491586
460.0,1186,4637.525
400.0,1116,4640.426833
420.0,1175,4643.427892
440.0,1160,4646.367563
420.0,1093,4649.466203
360.0,996,4652.491993
320.0,831,4654.59029
300.0,869,4656.780812
440.0,1115,4659.595592
320.0,982,4662.277551
420.0,1040,4665.142703
180.0,739,4667.2415
320.0,962,4669.754398
400.0,998,4672.275179
320.0,922,4674.628524
380.0,1083,4677.419568
440.0,1069,4680.501092
500.0,1166,4683.436969
420.0,1198,4686.50814
380.0,929,4688.896865
460.0,1177,4692.268054
540.0,1359,4695.704496
400.0,1045,4698.531665
420.0,1087,4701.461114
320.0,912,4704.098859
380.0,979,4706.582675
440.0,1121,4709.42561
540.0,1223,4712.544247
340.0,939,4714.971459
400.0,1038,4717.567419
400.0,1011,4720.157787
480.0,1279,4723.436993
500.0,1263,4727.187368
380.0,1039,4729.974255
320.0,990,4732.496566
460.0,1204,4735.51865
320.0,999,4738.130287
460.0,1137,4741.325966
340.0,940,4743.741584
540.0,1190,4746.723287
420.0,1124,4749.640462
500.0,1206,4752.865354
540.0,1230,4756.173845
280.0,829,4758.40281
340.0,1100,4761.503813
480.0,1206,4764.90053
400.0,1083,4767.665491
420.0,1140,4770.540361
540.0,1365,4774.09525
260.0,811,4776.181286
200.0,741,4778.050707
440.0,1142,4780.95155
480.0,1142,4784.15346
420.0,1038,4786.831721
440.0,1117,4790.021428
500.0,1117,4792.969628
460.0,1106,4796.123744
260.0,816,4798.248638
360.0,1085,4800.99975
600.0,1598,4805.067989
400.0,1090,4807.856675
480.0,1142,4811.082683
360.0,963,4813.53568
420.0,1077,4816.589224
240.0,774,4818.540218
460.0,1190,4821.926239
480.0,1161,4824.896314
340.0,891,4827.184284
460.0,1056,4829.877538
540.0,1356,4833.699282
480.0,1117,4836.558183
360.0,1147,4839.732926
380.0,1070,4842.543308
400.0,944,4844.920834
480.0,1183,4847.910033
380.0,969,4850.357917
380.0,1022,4853.291324
460.0,1163,4856.359081
240.0,833,4858.614141
280.0,824,4860.927206
380.0,1037,4863.557335
420.0,996,4866.293126
320.0,872,4868.653108
460.0,1132,4871.98075
340.0,899,4874.235124
500.0,1152,4877.211373
420.0,1006,4879.786801
380.0,992,4882.474373
360.0,931,4885.117253
320.0,921,4887.479657
400.0,991,4889.972094
380.0,981,4892.45054
320.0,927,4895.118616
560.0,1208,4898.168055
420.0,1045,4900.819648
360.0,1038,4903.461117
420.0,1019,4906.439056
500.0,1160,4909.404994
440.0,1139,4912.316716
380.0,1006,4914.900488
400.0,1020,4917.88676
380.0,1025,4920.491146
340.0,973,4922.954345
280.0,865,4925.323257
420.0,1101,4928.280438
680.0,1350,4932.047572
480.0,1181,4935.042947
220.0,722,4936.873759
380.0,1014,4939.50718
520.0,1236,4942.989038
400.0,1018,4945.580559
240.0,756,4947.529022
600.0,1431,4951.201154
440.0,1032,4954.166151
340.0,1074,4956.924485
300.0,894,4959.201311
380.0,996,4961.927019
320.0,998,4964.5965
400.0,1052,4967.270755
520.0,1321,4970.604644
320.0,968,4973.390679
400.0,1054,4976.087698
280.0,755,4977.983407
320.0,999,4980.606019
540.0,1247,4984.159643
360.0,1006,4987.130183
320.0,949,4989.524214
380.0,1031,4992.143694
380.0,996,4994.707001
420.0,1043,4997.40841
480.0,1144,5000.317531
520.0,1226,5003.412421
320.0,936,5006.128765
240.0,691,5007.905865
260.0,815,5009.963161
280.0,831,5012.03113
280.0,956,5014.84005
320.0,953,5017.209806
380.0,1002,5019.743405
440.0,1099,5022.828417
500.0,1247,5026.057492
340.0,987,5028.853456
420.0,1114,5031.683508
280.0,933,5034.050289
500.0,1333,5037.498102
440.0,1106,5040.308619
420.0,1013,5042.880808
360.0,915,5045.578666
380.0,997,5048.637435
440.0,1113,5051.507248
280.0,832,5053.589831
420.0,1072,5056.326628
380.0,1005,5058.877056
400.0,994,5061.763616
420.0,1342,5065.275805
540.0,1178,5068.589784
440.0,1104,5071.388692
400.0,1172,5074.451423
340.0,994,5077.357209
400.0,991,5079.915196
380.0,1035,5082.517333
420.0,1042,5085.346545
460.0,1104,5088.302205
520.0,1238,5091.449721
320.0,856,5093.624243
680.0,1453,5097.511008
380.0,1002,5100.268687
400.0,1047,5102.928403
340.0,985,5105.411594
480.0,1286,5108.756824
300.0,1038,5111.657641
520.0,1234,5114.805876
460.0,1071,5117.859142
480.0,1261,5121.09395
400.0,1058,5123.776495
460.0,1119,5126.591416
340.0,1054,5129.290774
380.0,1037,5132.313617
420.0,1072,5135.021196
400.0,1033,5137.687614
400.0,1061,5140.369866
420.0,1138,5143.252982
500.0,1188,5146.300338
480.0,1285,5149.880821
420.0,1277,5153.150325
380.0,1033,5155.752364
380.0,1013,5158.348155
260.0,864,5160.560801
380.0,976,5163.006738
400.0,1183,5166.34176
320.0,908,5169.006693
340.0,1006,5171.785257
420.0,1138,5174.934202
460.0,1113,5177.87077
380.0,1033,5180.550101
500.0,1191,5183.549495
300.0,1021,5186.157002
420.0,1158,5189.575709
440.0,1083,5192.559857
320.0,920,5195.097522
360.0,916,5197.433575
420.0,1054,5200.242374
420.0,1023,5203.08971
400.0,1137,5206.012411
240.0,860,5208.23489
420.0,1031,5210.839091
440.0,1144,5213.718012
420.0,1087,5216.77388
440.0,1064,5219.614219
460.0,1139,5222.69329
220.0,741,5224.560385
440.0,1106,5227.382832
260.0,814,5229.441468
420.0,1028,5232.301198
400.0,1064,5235.127747
500.0,1150,5238.450086
440.0,1110,5241.256424
400.0,939,5243.811215
380.0,1142,5246.921157
440.0,1141,5249.793845
560.0,1512,5254.015148
320.0,899,5256.323211
580.0,1375,5259.827788
300.0,916,5262.154613
480.0,1363,5265.658293
480.0,1077,5268.70121
480.0,1140,5271.678517
500.0,1122,5274.48425
420.0,1034,5277.116157
300.0,899,5279.430935
340.0,964,5282.275374
520.0,1148,5285.216833
380.0,1048,5287.861061
360.0,1071,5290.945781
320.0,1052,5293.657067
460.0,1156,5296.936027
400.0,1105,5300.069563
460.0,1171,5303.303592
360.0,961,5305.789318
360.0,978,5308.265979
340.0,1023,5310.852313
560.0,1237,5314.0316
480.0,1116,5317.083698
440.0,1100,5319.913441
400.0,1229,5323.094769
380.0,1056,5325.969471
480.0,1145,5328.996201
380.0,1009,5331.682189
400.0,1002,5334.402115
620.0,1431,5338.400419
340.0,1002,5340.986783
340.0,953,5343.423731
460.0,1100,5346.203553
480.0,1148,5349.182089
280.0,766,5351.452725
300.0,880,5353.720548
500.0,1192,5356.781975
460.0,1373,5360.627614
420.0,1138,5363.863774
540.0,1336,5367.220186
360.0,1018,5369.822869
480.0,1176,5373.231081
420.0,1131,5376.443015
400.0,984,5378.941535
480.0,1147,5381.841372
460.0,1238,5385.01283
500.0,1309,5388.365891
420.0,1163,5391.310162
360.0,1043,5393.928958
340.0,922,5396.658643
480.0,1319,5400.421068
500.0,1129,5403.303373
480.0,1103,5406.211378
400.0,1026,5409.000671
480.0,1204,5412.13709
360.0,994,5414.672494
420.0,1157,5417.614697
480.0,1134,5420.485339
380.0,999,5423.353422
360.0,975,5425.798716
440.0,1144,5428.710329
560.0,1236,5431.912073
380.0,1047,5434.827388
420.0,1069,5437.649868
480.0,1199,5440.695615
460.0,1044,5443.334799
440.0,1030,5446.033088
420.0,1067,5449.021727
360.0,993,5451.539882
440.0,1111,5454.364093
500.0,1172,5457.373958
620.0,1377,5461.298083
420.0,1029,5463.907677
460.0,1204,5466.956594
380.0,978,5469.471625
300.0,841,5472.038764
220.0,738,5473.897877
380.0,1078,5476.644234
380.0,1085,5479.425792
480.0,1196,5482.447714
480.0,1196,5485.511419
480.0,1115,5488.64983
500.0,1200,5491.745932
380.0,1014,5494.385861
360.0,1000,5497.225741
360.0,960,5499.63403
580.0,1404,5503.265051
520.0,1247,5506.481477
460.0,1118,5509.29479
500.0,1134,5512.473463
320.0,880,5514.993115
480.0,1228,5518.168669
440.0,1109,5520.936627
460.0,1114,5524.018301
520.0,1175,5527.113755
480.0,1204,5530.572923
400.0,1290,5533.846996
540.0,1369,5537.370388
580.0,1349,5541.134524
500.0,1194,5544.165037
360.0,999,5546.684641
460.0,1073,5549.474502
320.0,864,5551.988529
460.0,1147,5554.940391
460.0,1147,5558.148332
320.0,825,5560.250515
480.0,1187,5563.358183
460.0,1153,5566.269464
460.0,1148,5569.463346
580.0,1415,5573.160866
440.0,1126,5576.358173
300.0,963,5578.785819
480.0,1117,5581.651147
520.0,1266,5585.392617
400.0,1069,5588.078089
380.0,1060,5590.860995
280.0,857,5593.335287
440.0,1032,5596.133769
580.0,1388,5599.927111
400.0,1044,5602.572156
460.0,1113,5605.38718
340.0,935,5607.740499
500.0,1118,5610.604594
320.0,966,5613.43009
400.0,993,5615.936141
420.0,1005,5618.829389
340.0,911,5621.139695
380.0,981,5623.696811
500.0,1123,5626.541413
400.0,1066,5629.468597
500.0,1273,5632.814601
280.0,985,5635.552754
380.0,919,5638.036137
340.0,946,5640.419941
360.0,1049,5643.437953
320.0,857,5645.674135
480.0,1230,5648.989829
500.0,1168,5652.175962
440.0,1292,5655.471038
460.0,1151,5658.432575
420.0,1107,5661.255466
420.0,1111,5664.476231
420.0,1093,5667.287162
480.0,1232,5670.533995
340.0,995,5673.046321
340.0,875,5675.256
340.0,964,5677.910842
400.0,1090,5680.811575
360.0,1226,5684.032406
400.0,1095,5686.7682
300.0,869,5688.992883
420.0,1017,5691.923302
480.0,1160,5695.341219
380.0,1017,5697.934018
500.0,1209,5701.0089
340.0,947,5703.395567
320.0,952,5705.844
440.0,1086,5708.65422
400.0,973,5711.110303
440.0,1005,5713.996238
460.0,1173,5717.20159
460.0,1213,5720.489511
320.0,926,5722.828278
380.0,964,5725.301902
360.0,1115,5728.50455
300.0,907,5730.849185
480.0,1146,5733.742156
460.0,1141,5736.6644
340.0,959,5739.103886
580.0,1376,5742.669261
380.0,963,5745.097082
340.0,850,5747.461794
360.0,988,5750.082929
440.0,1119,5752.934927
360.0,1018,5755.591418
500.0,1209,5758.759504
460.0,1149,5761.656993
460.0,1153,5764.947303
520.0,1360,5768.825792
480.0,1117,5771.685287
520.0,1186,5774.710356
440.0,1008,5777.745584
440.0,1155,5780.693693
500.0,1324,5784.078775
420.0,1143,5787.044014
440.0,1135,5789.972097
460.0,1082,5792.761797
400.0,1117,5795.607594
400.0,908,5797.969698
520.0,1344,5801.737973
360.0,1093,5804.555338
480.0,1207,5807.609071
380.0,945,5809.984634
460.0,1137,5813.228787
440.0,1125,5816.100159
600.0,1409,5820.071181
360.0,1025,5822.722806
500.0,1185,5825.750818
640.0,1403,5829.754894
500.0,1159,5832.729665
440.0,988,5835.545003
480.0,1160,5838.541181
420.0,1057,5841.246527
380.0,1024,5843.804752
300.0,919,5846.174237
400.0,1012,5848.723388
380.0,977,5851.229919
440.0,1055,5854.185743
440.0,1133,5857.451517
420.0,1126,5860.302757
500.0,1230,5863.506158
360.0,1005,5866.067405
440.0,1130,5868.968039
440.0,1174,5871.986241
300.0,899,5874.348736
500.0,1199,5877.755545
540.0,1238,5881.224509
560.0,1249,5884.389583
460.0,1165,5887.742943
400.0,1069,5890.593452
300.0,932,5893.244298
440.0,1119,5896.101027
380.0,1089,5898.920715
540.0,1204,5902.034405
500.0,1382,5905.609308
260.0,863,5908.061778
460.0,1119,5910.902227
580.0,1408,5914.52335
320.0,890,5916.772516
340.0,982,5919.589076
440.0,1117,5922.652263
540.0,1197,5925.907758
380.0,1045,5928.613052
360.0,999,5931.129168
520.0,1118,5933.933918
340.0,1032,5936.929512
340.0,963,5939.431528
440.0,1028,5942.357057
560.0,1430,5945.973143
400.0,1073,5948.775943
520.0,1405,5952.351097
300.0,886,5954.571198
540.0,1156,5957.757039
460.0,1107,5960.734607
500.0,1200,5963.761087
400.0,1106,5966.573977
400.0,1095,5969.435263
360.0,1044,5972.205114
420.0,1043,5975.091422
540.0,1174,5978.455046
600.0,1399,5981.962444
220.0,792,5983.988332
500.0,1158,5986.931429
420.0,1157,5989.870208
520.0,1236,5993.080442
