#{"t_start": 1711399311.4261482, "env_id": "None"}
r,l,t
240.0,556,4882.614378
400.0,969,4885.388752
300.0,681,4887.124568
280.0,588,4888.610269
300.0,644,4890.222207
220.0,614,4891.74382
440.0,892,4893.964315
260.0,578,4895.398002
200.0,530,4896.695475
280.0,615,4898.612151
420.0,869,4900.824018
280.0,557,4902.21394
400.0,812,4904.300844
340.0,713,4906.083179
280.0,650,4907.789477
180.0,466,4909.001487
340.0,672,4910.679914
240.0,597,4912.178778
360.0,879,4914.383679
400.0,836,4916.895072
240.0,519,4918.180715
280.0,576,4920.103627
220.0,575,4921.524089
240.0,615,4923.067165
380.0,922,4925.388444
300.0,654,4927.004212
200.0,537,4928.428035
360.0,975,4930.93229
380.0,869,4933.104265
240.0,598,4934.604192
400.0,835,4936.74309
280.0,621,4938.597569
240.0,538,4940.097645
380.0,847,4942.474543
220.0,628,4944.037098
440.0,755,4945.923396
260.0,635,4947.553596
280.0,689,4949.252445
340.0,681,4950.957733
260.0,561,4952.354463
280.0,633,4953.98418
220.0,708,4955.748703
320.0,858,4958.232559
420.0,797,4960.422868
240.0,659,4962.382984
300.0,614,4963.917742
280.0,886,4966.176944
220.0,514,4967.457442
320.0,679,4969.421164
240.0,550,4971.004514
320.0,651,4973.022293
300.0,642,4974.635104
180.0,494,4975.881559
400.0,915,4978.215696
320.0,753,4980.10998
200.0,501,4981.367235
400.0,746,4983.222811
200.0,525,4984.54844
380.0,1127,4987.790451
400.0,916,4990.117654
220.0,500,4991.356726
240.0,525,4992.659254
360.0,641,4994.294988
180.0,472,4995.488268
320.0,712,4997.260444
220.0,505,4998.553916
380.0,926,5001.221523
380.0,759,5003.095921
500.0,1148,5005.943127
240.0,595,5007.394459
260.0,639,5008.996535
400.0,852,5011.55689
400.0,961,5014.052613
180.0,471,5015.437996
420.0,827,5017.51845
660.0,1270,5020.756463
480.0,1030,5023.379401
180.0,534,5024.71173
220.0,510,5025.98633
260.0,604,5027.500881
180.0,511,5028.794199
220.0,516,5030.394658
280.0,768,5032.403645
240.0,642,5034.012364
440.0,988,5036.471347
340.0,781,5038.568247
220.0,586,5040.250747
180.0,501,5041.668604
340.0,745,5043.641569
380.0,829,5046.243675
300.0,569,5047.672043
180.0,474,5049.109015
240.0,609,5050.934786
320.0,741,5052.866791
340.0,783,5054.83648
380.0,760,5056.837002
320.0,714,5058.758879
140.0,507,5060.349712
300.0,676,5062.101798
320.0,664,5063.809957
440.0,946,5066.245522
540.0,1150,5069.570105
480.0,1064,5072.279322
200.0,544,5073.644505
260.0,526,5075.347988
320.0,681,5077.301247
220.0,542,5079.079348
340.0,699,5080.850168
380.0,740,5082.753382
300.0,659,5084.402773
200.0,485,5085.651654
460.0,966,5088.148299
220.0,591,5089.658416
240.0,561,5091.075381
380.0,899,5093.301979
500.0,1164,5096.507092
220.0,553,5097.881842
200.0,440,5098.959612
400.0,918,5101.374056
260.0,605,5103.235891
240.0,592,5104.736475
200.0,521,5106.094699
200.0,539,5107.45199
240.0,616,5109.139236
300.0,765,5111.385503
240.0,548,5112.762072
320.0,846,5114.894585
240.0,580,5116.319916
220.0,587,5117.813109
400.0,855,5119.932923
380.0,843,5122.065517
420.0,1110,5124.88584
260.0,579,5126.5519
500.0,1008,5129.339542
400.0,783,5131.297377
380.0,777,5133.24811
380.0,731,5135.130622
200.0,496,5136.380957
460.0,1099,5139.208452
340.0,793,5141.479254
260.0,651,5143.122297
300.0,660,5144.801911
360.0,838,5147.049623
420.0,956,5149.793837
200.0,523,5151.406377
320.0,699,5153.129514
300.0,676,5154.824276
220.0,610,5156.370768
300.0,646,5158.0175
260.0,651,5159.662444
360.0,749,5161.741792
380.0,873,5164.247402
380.0,769,5166.19072
360.0,814,5168.331436
320.0,934,5170.833411
460.0,1022,5173.752402
320.0,682,5175.440391
340.0,813,5177.752519
420.0,955,5180.637815
300.0,665,5182.477817
280.0,633,5184.098225
200.0,572,5185.524024
300.0,712,5187.877894
220.0,532,5189.207613
340.0,787,5191.384433
380.0,853,5194.05382
380.0,825,5196.219854
440.0,922,5198.596181
260.0,593,5200.111532
340.0,681,5202.02079
480.0,1028,5204.788816
300.0,547,5206.291797
440.0,815,5208.545562
200.0,508,5209.803731
320.0,735,5211.645546
440.0,893,5213.872033
160.0,474,5215.207214
360.0,708,5217.324496
240.0,515,5218.610763
300.0,732,5220.414202
220.0,581,5221.887531
300.0,888,5224.292911
300.0,708,5226.096973
520.0,1077,5229.296918
260.0,689,5230.995325
360.0,870,5233.180896
180.0,489,5234.406735
200.0,579,5235.844209
240.0,589,5237.533788
260.0,644,5239.485238
400.0,832,5241.988795
300.0,766,5243.919175
380.0,793,5246.144252
320.0,612,5247.78747
380.0,870,5250.004528
300.0,697,5251.750424
360.0,857,5254.285624
200.0,541,5255.61615
280.0,726,5257.5024
240.0,597,5259.263274
340.0,759,5261.52317
260.0,642,5263.14656
380.0,935,5265.521913
380.0,786,5267.482374
420.0,1025,5270.042713
340.0,777,5272.236989
420.0,930,5275.818368
340.0,744,5277.881671
420.0,894,5280.169718
180.0,517,5281.533863
520.0,1073,5284.57558
380.0,853,5286.683294
300.0,711,5288.8865
520.0,1103,5292.360949
180.0,523,5293.687519
320.0,742,5295.86288
300.0,731,5297.800181
300.0,726,5299.652999
340.0,816,5301.72997
440.0,933,5304.114163
580.0,1165,5307.445091
340.0,708,5309.581922
260.0,658,5311.246489
440.0,1041,5314.110547
380.0,936,5316.62978
380.0,908,5319.455795
300.0,696,5321.224434
220.0,600,5322.748804
240.0,600,5324.322193
400.0,814,5326.45146
380.0,747,5328.680232
400.0,923,5331.043022
260.0,611,5332.58484
380.0,829,5334.650023
200.0,553,5336.046335
240.0,630,5337.618662
360.0,663,5339.373633
320.0,700,5341.270462
360.0,887,5343.918654
360.0,887,5346.208165
360.0,783,5348.577256
300.0,750,5350.492842
300.0,671,5352.176739
300.0,684,5354.268788
180.0,482,5355.461087
580.0,1263,5358.683577
220.0,678,5360.392944
420.0,853,5362.553749
480.0,967,5365.029215
300.0,732,5366.839825
360.0,803,5368.923144
240.0,571,5370.383527
260.0,588,5372.214804
380.0,922,5374.679589
180.0,502,5376.224571
280.0,627,5377.924755
320.0,765,5379.905346
340.0,855,5382.083267
360.0,741,5383.974713
540.0,1017,5386.581741
380.0,797,5388.886512
260.0,658,5390.588717
620.0,1455,5394.527118
460.0,989,5397.112259
300.0,670,5399.084421
320.0,741,5401.008742
220.0,684,5402.824442
420.0,996,5405.689399
160.0,515,5407.059129
500.0,1001,5410.074121
320.0,719,5411.933028
360.0,720,5413.746929
500.0,1161,5416.721788
240.0,567,5418.137675
500.0,1007,5421.055793
180.0,573,5422.494862
620.0,1317,5426.169929
320.0,695,5427.89821
480.0,1024,5430.557157
400.0,936,5433.081285
360.0,746,5435.205392
260.0,596,5436.807054
580.0,1295,5440.095189
400.0,915,5442.417083
400.0,935,5445.16521
320.0,871,5447.390178
340.0,681,5449.122411
300.0,743,5451.027601
300.0,688,5452.762138
320.0,789,5454.768414
340.0,779,5457.079201
280.0,630,5458.670549
420.0,821,5461.131994
440.0,1017,5463.750419
300.0,796,5465.797693
240.0,595,5467.315893
560.0,1097,5470.678784
420.0,881,5472.908263
220.0,666,5475.055286
280.0,598,5476.563635
300.0,757,5478.543053
300.0,697,5480.52924
360.0,824,5482.70457
340.0,796,5484.719787
420.0,861,5486.905336
200.0,496,5488.116282
240.0,632,5489.759397
400.0,862,5491.939887
200.0,642,5493.58603
260.0,711,5495.391342
400.0,933,5497.801274
580.0,1223,5501.224104
280.0,604,5502.711215
520.0,1188,5506.04332
320.0,730,5507.891241
280.0,715,5509.906593
540.0,1053,5512.94382
360.0,767,5514.951369
500.0,1094,5517.766712
320.0,711,5519.621676
340.0,874,5521.958683
300.0,777,5524.235708
380.0,772,5526.184757
220.0,667,5528.225646
340.0,736,5530.368226
240.0,651,5532.119081
480.0,1216,5535.237026
300.0,652,5536.881366
400.0,819,5539.084459
360.0,812,5541.35291
140.0,507,5542.630826
380.0,856,5544.797815
140.0,454,5546.148781
220.0,621,5548.009846
460.0,965,5550.833434
200.0,526,5552.16295
320.0,657,5553.822794
320.0,859,5556.002566
280.0,669,5558.157993
420.0,850,5560.666713
200.0,542,5562.073983
300.0,744,5564.012386
440.0,1021,5566.618699
320.0,647,5568.297971
380.0,798,5570.301878
280.0,634,5571.937419
240.0,716,5574.047649
260.0,620,5575.590956
400.0,934,5577.938579
420.0,1001,5580.853252
380.0,863,5582.99654
400.0,882,5585.244318
200.0,451,5586.390694
180.0,530,5587.877068
380.0,821,5590.35445
600.0,1163,5593.356442
300.0,880,5595.598302
420.0,939,5598.017335
340.0,814,5600.112025
540.0,1087,5603.261298
380.0,914,5605.946499
420.0,907,5608.548782
520.0,1013,5611.076871
320.0,781,5613.099757
200.0,551,5614.48686
460.0,975,5617.266685
200.0,539,5618.629544
320.0,717,5620.443638
740.0,1651,5624.964157
480.0,1041,5627.622712
360.0,783,5629.592161
260.0,714,5631.73819
260.0,691,5633.620533
300.0,671,5635.453578
420.0,856,5637.914003
600.0,1213,5640.953674
300.0,865,5643.149934
420.0,876,5645.388637
320.0,747,5647.633577
280.0,678,5649.558594
380.0,911,5652.048039
320.0,732,5653.877846
300.0,773,5655.837109
380.0,935,5658.319067
340.0,845,5660.712561
400.0,889,5663.266416
360.0,777,5665.216036
600.0,1171,5668.140955
200.0,558,5669.560459
400.0,876,5671.818932
380.0,813,5674.091786
420.0,922,5676.410374
320.0,725,5678.230956
560.0,1320,5681.890051
400.0,807,5684.476171
300.0,774,5686.478916
300.0,766,5688.427703
460.0,1063,5691.170959
400.0,873,5693.734063
160.0,509,5695.016785
260.0,688,5696.735795
320.0,779,5698.696006
400.0,787,5700.785084
460.0,1026,5703.622935
540.0,1034,5706.273993
460.0,943,5709.520069
480.0,972,5712.006375
280.0,633,5713.669839
360.0,784,5715.982058
300.0,691,5717.766332
380.0,806,5719.806798
460.0,954,5722.232181
460.0,992,5725.107131
200.0,521,5726.526135
200.0,605,5728.237465
280.0,647,5729.857445
600.0,1321,5733.926952
360.0,807,5736.055279
500.0,1067,5738.904881
280.0,636,5740.694204
360.0,760,5742.668045
280.0,794,5745.020895
480.0,1010,5747.668691
500.0,1000,5750.402084
540.0,1113,5753.600862
300.0,680,5755.315989
340.0,796,5757.311312
520.0,959,5760.07689
320.0,767,5762.370116
480.0,1078,5765.501532
300.0,651,5767.145176
220.0,578,5768.723132
600.0,1323,5772.535521
300.0,669,5774.342604
380.0,829,5776.485852
440.0,1061,5779.376823
280.0,608,5781.150002
320.0,768,5783.129345
380.0,813,5785.530931
360.0,718,5787.641577
720.0,1476,5791.639204
400.0,907,5794.284644
160.0,502,5795.535974
340.0,731,5797.429221
280.0,702,5799.49321
240.0,591,5801.150632
420.0,853,5803.472718
340.0,720,5805.591658
360.0,832,5807.734334
260.0,650,5809.38425
260.0,589,5811.004997
400.0,867,5813.455623
480.0,1068,5816.190612
300.0,789,5818.165925
740.0,1569,5822.52887
300.0,717,5824.356816
240.0,605,5825.929326
220.0,555,5827.328236
240.0,561,5829.126863
460.0,962,5831.599959
440.0,958,5834.138997
420.0,971,5836.806556
420.0,850,5838.973666
560.0,1183,5841.969132
460.0,980,5844.519584
460.0,912,5847.052582
360.0,779,5849.45296
280.0,665,5851.3371
200.0,548,5852.749908
460.0,939,5855.550952
340.0,736,5857.444342
580.0,1116,5860.661109
560.0,1032,5863.31876
480.0,1154,5866.566309
260.0,548,5868.036855
200.0,504,5869.604322
360.0,756,5871.68447
280.0,651,5873.623222
360.0,895,5876.189873
220.0,555,5877.603177
280.0,661,5879.293644
340.0,685,5881.019403
320.0,708,5882.868715
460.0,1027,5885.8266
200.0,535,5887.155808
260.0,775,5889.443823
260.0,598,5890.99319
560.0,1098,5893.821199
420.0,939,5896.419299
460.0,827,5898.658267
220.0,634,5900.269524
300.0,710,5902.060744
580.0,1236,5905.261431
320.0,723,5907.120227
300.0,724,5908.952518
420.0,951,5911.365747
480.0,1092,5914.407233
340.0,889,5916.641275
260.0,634,5918.271049
180.0,537,5919.60879
320.0,699,5921.700779
300.0,727,5923.578747
240.0,618,5925.367229
500.0,1146,5928.392879
280.0,669,5930.153154
400.0,814,5932.513994
200.0,542,5934.075954
320.0,807,5936.168069
180.0,488,5937.677304
340.0,731,5939.678939
320.0,768,5941.85614
400.0,834,5944.353959
260.0,606,5945.850879
180.0,487,5947.086853
340.0,859,5949.323273
260.0,632,5950.913926
520.0,986,5953.71184
380.0,753,5955.941422
360.0,942,5958.387711
600.0,1201,5961.375036
220.0,602,5963.091107
280.0,670,5964.774959
340.0,684,5966.954493
200.0,579,5968.719115
440.0,934,5971.388867
440.0,905,5973.982802
460.0,963,5976.543433
380.0,840,5978.718591
420.0,818,5981.164703
400.0,953,5983.554162
300.0,690,5985.323671
280.0,825,5987.674609
340.0,751,5989.660459
300.0,665,5991.435734
280.0,681,5993.351097
360.0,820,5995.41093
320.0,706,5997.267299
280.0,696,5999.342452
540.0,1222,6003.108299
460.0,1071,6005.893865
440.0,786,6007.940244
300.0,605,6009.577505
240.0,623,6011.289507
360.0,824,6013.605546
180.0,558,6015.017727
520.0,1085,6018.134538
400.0,1181,6021.161505
360.0,762,6023.420379
540.0,1158,6026.364013
400.0,775,6028.329224
420.0,1007,6030.859751
320.0,684,6033.09001
200.0,480,6034.457751
400.0,881,6037.064916
380.0,723,6038.877818
340.0,745,6041.210684
360.0,692,6042.977875
260.0,652,6044.742952
340.0,774,6046.679705
320.0,806,6049.052952
600.0,1294,6052.358979
280.0,663,6054.044377
200.0,571,6055.587378
220.0,587,6057.374442
280.0,748,6059.311641
200.0,574,6060.944527
300.0,712,6063.009499
420.0,1061,6065.894263
340.0,729,6068.159699
280.0,670,6069.942713
300.0,652,6071.843893
340.0,830,6073.943683
340.0,665,6076.10307
320.0,635,6078.024661
260.0,635,6079.847132
280.0,676,6081.576338
440.0,830,6083.779889
240.0,663,6085.68554
480.0,999,6088.721806
200.0,536,6090.090328
620.0,1368,6093.530662
280.0,669,6095.199709
240.0,700,6097.32341
380.0,791,6099.31825
340.0,749,6101.734487
400.0,777,6103.700227
340.0,792,6106.051064
460.0,944,6108.865637
400.0,839,6111.043274
380.0,752,6113.237572
220.0,630,6114.961169
340.0,798,6116.983658
420.0,891,6119.245522
240.0,587,6120.709673
240.0,552,6122.117869
520.0,1017,6124.87767
260.0,651,6126.719217
280.0,615,6128.309588
360.0,798,6130.910443
540.0,951,6133.74798
240.0,694,6135.54411
260.0,572,6137.241972
440.0,891,6139.611156
400.0,773,6141.585614
460.0,857,6143.807873
400.0,795,6146.085213
220.0,583,6147.562545
380.0,850,6149.792513
260.0,610,6151.324243
380.0,905,6153.836939
380.0,838,6156.086293
480.0,1102,6159.18324
320.0,712,6161.236201
320.0,703,6163.185471
440.0,1002,6166.121569
320.0,633,6167.825514
320.0,732,6170.085961
300.0,720,6171.875628
400.0,879,6174.235817
260.0,566,6175.998241
320.0,697,6177.740503
360.0,844,6180.286189
280.0,640,6181.944438
300.0,822,6184.102083
360.0,735,6186.323615
280.0,734,6188.241387
240.0,633,6190.02065
240.0,624,6191.781622
380.0,790,6193.76088
400.0,1053,6196.473428
460.0,957,6199.219963
420.0,810,6201.305453
400.0,799,6203.301917
340.0,810,6205.648825
380.0,797,6207.912316
340.0,735,6209.964412
320.0,721,6211.777339
320.0,673,6213.501507
340.0,712,6215.269159
300.0,670,6216.951877
400.0,893,6219.2609
300.0,632,6221.172463
340.0,817,6223.205954
280.0,651,6224.871173
560.0,1067,6227.622877
380.0,838,6229.75559
500.0,971,6232.538273
240.0,549,6233.911674
300.0,758,6235.847563
340.0,774,6238.123
340.0,749,6240.011904
440.0,980,6242.491081
440.0,903,6244.788444
380.0,797,6247.202751
320.0,654,6249.106877
300.0,782,6251.17342
380.0,826,6253.436275
320.0,753,6255.53155
240.0,556,6256.964058
260.0,558,6258.366956
500.0,957,6260.754895
340.0,855,6263.16525
240.0,691,6265.02106
340.0,737,6266.895364
260.0,619,6268.487958
420.0,837,6270.920748
260.0,608,6272.423867
540.0,1066,6275.199942
280.0,634,6277.140994
320.0,663,6279.122653
420.0,937,6282.209434
560.0,1161,6285.224904
200.0,542,6286.710598
280.0,595,6288.405485
700.0,1439,6292.044211
460.0,1145,6294.943975
380.0,752,6297.22026
400.0,927,6299.535257
320.0,619,6301.108334
200.0,551,6302.542207
480.0,930,6305.051019
280.0,643,6306.802063
400.0,808,6309.017584
260.0,652,6310.980174
520.0,1150,6313.868401
380.0,832,6315.997398
260.0,669,6317.993119
300.0,681,6319.754046
360.0,800,6322.016627
440.0,1019,6324.662744
540.0,1019,6327.523334
460.0,956,6330.235625
320.0,717,6332.08573
220.0,531,6333.451009
380.0,805,6335.507396
220.0,497,6337.002574
260.0,654,6338.779629
420.0,888,6341.084145
400.0,801,6343.439904
320.0,718,6345.351166
520.0,1095,6348.143534
260.0,612,6349.709441
280.0,640,6351.494005
280.0,660,6353.433587
240.0,558,6354.889375
340.0,817,6357.277037
300.0,661,6358.913722
300.0,740,6360.883237
340.0,822,6363.264251
340.0,753,6365.268476
260.0,709,6367.265863
280.0,715,6369.241801
500.0,1087,6372.435424
220.0,548,6373.82091
320.0,795,6375.84043
340.0,775,6378.131055
340.0,794,6380.225784
380.0,933,6382.590485
320.0,716,6384.40163
560.0,1050,6387.364737
420.0,983,6389.923726
280.0,720,6391.751675
260.0,573,6393.196849
460.0,862,6395.663337
280.0,769,6397.582086
420.0,1024,6400.416259
300.0,767,6402.507396
360.0,682,6404.231921
280.0,859,6406.581436
300.0,676,6408.418726
340.0,728,6410.247359
360.0,761,6412.340882
360.0,776,6414.496647
340.0,778,6416.447899
320.0,698,6418.226741
220.0,583,6419.68145
300.0,672,6421.394265
420.0,876,6423.958946
520.0,1029,6426.831949
400.0,846,6429.119586
240.0,592,6430.821968
460.0,1040,6433.623318
280.0,647,6435.264933
260.0,640,6436.854423
360.0,879,6439.406963
260.0,677,6441.090195
460.0,859,6443.575444
300.0,704,6445.393809
240.0,631,6446.973112
300.0,677,6449.008754
460.0,1003,6451.672681
260.0,634,6453.285469
360.0,883,6455.827312
300.0,752,6457.795264
220.0,625,6459.579586
240.0,609,6461.443945
300.0,699,6463.507843
400.0,854,6465.726168
320.0,712,6467.529446
380.0,864,6469.794196
260.0,559,6471.254279
260.0,574,6472.855707
420.0,915,6475.416293
340.0,836,6477.754988
240.0,640,6479.525817
360.0,773,6481.934734
400.0,833,6484.03934
400.0,771,6486.037013
320.0,718,6488.052485
200.0,516,6489.555966
460.0,864,6491.855242
440.0,985,6494.548747
340.0,850,6496.85623
320.0,700,6498.943528
640.0,1172,6502.038794
340.0,754,6504.292415
240.0,609,6505.869223
300.0,706,6507.643918
300.0,716,6509.649175
200.0,510,6511.083048
260.0,662,6512.780661
280.0,693,6515.062082
440.0,848,6517.250343
360.0,802,6519.346734
520.0,1042,6522.042252
260.0,682,6524.111066
320.0,676,6526.214408
300.0,679,6528.094522
420.0,831,6530.589866
280.0,639,6532.226285
400.0,825,6534.353235
300.0,633,6535.97948
300.0,633,6537.716454
280.0,687,6539.723028
320.0,812,6542.268677
400.0,748,6544.458826
440.0,840,6546.711206
420.0,994,6549.731242
320.0,725,6551.582331
500.0,1135,6554.822021
260.0,597,6556.332189
480.0,965,6559.112462
400.0,955,6561.598254
420.0,896,6563.823611
440.0,928,6566.15466
460.0,971,6568.877152
340.0,751,6570.791293
240.0,541,6572.551902
380.0,701,6574.581492
200.0,567,6576.034823
200.0,542,6577.621521
220.0,589,6579.29766
380.0,803,6581.851164
260.0,628,6583.712189
660.0,1311,6587.222664
280.0,682,6589.055013
260.0,624,6590.900627
380.0,818,6592.951822
220.0,561,6594.40928
360.0,759,6596.343198
660.0,1357,6599.750429
200.0,563,6601.171309
440.0,905,6603.532545
220.0,501,6605.080381
500.0,952,6607.741961
360.0,732,6610.187003
340.0,721,6612.267059
300.0,706,6614.29732
320.0,631,6616.389129
500.0,981,6619.334038
220.0,567,6620.788116
460.0,986,6623.3083
400.0,770,6625.295244
300.0,767,6627.239924
300.0,702,6629.320959
680.0,1335,6632.808291
360.0,730,6634.64201
420.0,985,6637.457261
240.0,584,6638.929918
320.0,739,6640.947053
400.0,829,6643.267627
500.0,1101,6646.357821
420.0,937,6648.770193
360.0,796,6651.298869
220.0,543,6652.710922
420.0,830,6654.87401
340.0,713,6656.985622
260.0,637,6658.624831
200.0,503,6659.919092
280.0,615,6662.023376
320.0,684,6663.724856
340.0,718,6665.889428
180.0,503,6667.217491
220.0,574,6668.751385
280.0,607,6670.315018
280.0,628,6671.909526
400.0,783,6674.217176
260.0,600,6675.796443
420.0,926,6678.138298
220.0,559,6679.570599
400.0,753,6681.818388
440.0,969,6684.31772
300.0,696,6686.398052
340.0,727,6688.305054
460.0,1102,6691.366582
440.0,870,6693.604648
300.0,730,6695.443795
320.0,636,6697.04933
280.0,725,6698.90307
280.0,638,6700.819217
280.0,630,6702.644697
220.0,561,6704.319735
300.0,840,6706.506483
340.0,770,6708.490827
300.0,723,6710.322621
420.0,826,6712.839726
520.0,943,6715.487708
340.0,708,6717.411686
660.0,1205,6720.453532
260.0,658,6722.134073
320.0,717,6723.988958
240.0,568,6725.441372
240.0,654,6727.121161
280.0,634,6728.976634
600.0,1161,6732.295835
300.0,664,6734.134701
420.0,825,6736.554897
260.0,707,6738.352685
340.0,750,6740.219355
240.0,531,6741.547696
380.0,810,6743.700593
360.0,889,6746.248187
340.0,782,6748.547607
400.0,918,6750.844539
380.0,860,6753.136526
340.0,755,6755.364834
260.0,654,6757.096585
320.0,719,6758.991803
140.0,492,6760.29734
260.0,598,6762.001072
340.0,681,6763.928931
280.0,605,6765.753103
300.0,658,6767.47487
400.0,818,6769.949045
460.0,975,6772.559856
500.0,1112,6775.480867
360.0,783,6777.688405
420.0,864,6780.0376
340.0,809,6782.346398
600.0,1182,6785.706767
380.0,739,6787.633211
320.0,732,6789.586322
340.0,654,6791.593881
240.0,566,6793.036722
320.0,672,6794.7612
480.0,902,6797.01659
520.0,1007,6799.86224
340.0,681,6801.62857
500.0,957,6804.450808
580.0,1215,6807.823258
320.0,665,6809.664405
420.0,857,6811.842028
280.0,659,6813.511464
400.0,794,6815.886806
440.0,863,6818.134204
340.0,737,6819.996557
440.0,866,6822.250323
340.0,852,6824.659121
320.0,603,6826.270091
360.0,727,6828.423983
340.0,699,6830.210986
200.0,594,6831.692165
300.0,715,6833.530307
220.0,593,6835.31932
520.0,1050,6838.091719
480.0,998,6840.960913
380.0,836,6843.134717
260.0,638,6845.052696
300.0,746,6846.935709
340.0,786,6848.936456
180.0,579,6850.433186
500.0,910,6853.152528
480.0,927,6855.49087
500.0,978,6858.261687
420.0,818,6860.326125
420.0,929,6863.04376
420.0,828,6865.178072
620.0,1098,6868.247176
260.0,666,6870.107637
320.0,709,6871.900595
300.0,617,6873.534688
420.0,966,6876.223578
600.0,1147,6879.153601
260.0,621,6881.256175
460.0,932,6884.030421
380.0,778,6886.36509
420.0,1000,6888.962868
320.0,668,6890.685552
420.0,797,6892.774032
240.0,620,6894.756874
300.0,653,6896.459986
400.0,836,6898.578705
280.0,656,6900.271917
280.0,785,6902.633294
480.0,882,6904.86078
500.0,969,6907.426214
340.0,847,6910.039663
360.0,804,6912.135991
320.0,666,6914.159354
360.0,902,6916.532848
380.0,728,6918.877505
380.0,806,6921.028937
220.0,548,6922.683551
300.0,690,6924.641144
400.0,812,6926.729671
420.0,1010,6929.302494
320.0,723,6931.479115
180.0,518,6932.827215
400.0,986,6935.348503
500.0,958,6937.977435
580.0,1150,6940.995872
520.0,903,6943.245008
220.0,544,6944.683778
440.0,1059,6947.688309
420.0,829,6950.101873
220.0,538,6951.565226
340.0,755,6953.605082
280.0,644,6955.653205
340.0,776,6957.617983
240.0,588,6959.16565
260.0,573,6961.106376
400.0,877,6963.752123
380.0,863,6966.044316
340.0,826,6968.559535
260.0,602,6970.160156
280.0,650,6971.88266
340.0,675,6973.707703
240.0,613,6975.554849
220.0,605,6977.110544
280.0,679,6978.851889
260.0,586,6980.628785
400.0,824,6982.977735
560.0,1148,6986.083176
400.0,925,6988.757434
500.0,988,6991.248865
280.0,644,6993.24441
600.0,1067,6996.371861
480.0,929,6998.74262
580.0,1129,7001.941358
560.0,1144,7004.820699
320.0,692,7006.910134
360.0,857,7009.078798
240.0,522,7010.377041
420.0,841,7012.490625
280.0,670,7014.172229
180.0,490,7015.418783
620.0,1263,7018.977532
260.0,606,7020.507752
380.0,859,7022.677446
340.0,730,7024.480275
360.0,771,7026.420157
300.0,646,7028.163384
500.0,1029,7031.137847
560.0,1078,7033.880264
460.0,997,7036.683848
200.0,555,7038.144332
240.0,653,7039.838528
200.0,557,7041.25245
240.0,564,7042.699098
260.0,675,7044.427727
380.0,815,7046.597214
500.0,1084,7049.562308
480.0,987,7052.407828
540.0,1060,7055.384322
380.0,783,7057.583433
480.0,1012,7060.674672
240.0,589,7062.613957
420.0,879,7065.15646
360.0,775,7067.144358
280.0,669,7069.224089
380.0,993,7072.09918
380.0,812,7074.248561
380.0,822,7076.370799
560.0,1027,7079.280665
400.0,954,7082.007559
380.0,750,7083.997642
440.0,947,7086.779786
520.0,1171,7089.869348
380.0,768,7092.039184
240.0,598,7093.747299
520.0,1058,7096.486478
760.0,1417,7100.226983
520.0,1129,7103.460584
260.0,631,7105.205925
300.0,755,7107.367233
400.0,833,7109.528892
400.0,862,7112.076844
260.0,682,7113.795841
280.0,678,7115.539699
400.0,759,7117.789924
240.0,608,7119.305482
380.0,848,7121.850946
280.0,610,7123.372289
360.0,808,7125.773436
620.0,1143,7128.763891
520.0,1021,7131.334952
300.0,632,7133.144695
380.0,763,7135.221928
480.0,888,7137.432605
280.0,634,7139.021318
280.0,709,7140.821918
240.0,623,7142.672938
220.0,549,7144.117639
340.0,744,7146.279974
360.0,764,7148.670053
260.0,585,7150.535601
180.0,592,7152.04661
380.0,718,7153.901226
760.0,1292,7157.579258
400.0,787,7159.607766
260.0,640,7161.322177
280.0,630,7163.128337
340.0,792,7165.142848
280.0,646,7166.822347
300.0,705,7168.925546
480.0,1004,7171.580548
340.0,817,7173.952509
500.0,893,7176.252743
400.0,800,7178.606804
360.0,765,7180.677706
280.0,625,7182.422873
360.0,649,7184.334366
200.0,584,7185.82626
400.0,824,7188.330661
500.0,957,7190.830973
220.0,501,7192.086417
340.0,728,7193.950891
300.0,647,7195.644392
260.0,648,7197.40947
300.0,711,7199.600976
300.0,675,7201.295304
640.0,1305,7204.970999
660.0,1170,7208.347164
400.0,803,7210.361056
640.0,1257,7213.910202
280.0,615,7215.447255
440.0,875,7218.066868
520.0,1033,7220.737002
300.0,618,7222.630029
340.0,724,7224.578852
340.0,766,7226.537938
440.0,884,7228.805736
380.0,793,7231.192044
200.0,536,7232.520881
240.0,595,7234.145883
440.0,894,7236.694019
200.0,544,7238.061045
460.0,913,7240.678876
360.0,723,7242.5484
260.0,608,7244.448996
280.0,620,7246.19252
340.0,744,7248.384754
240.0,614,7250.276478
460.0,861,7252.528887
180.0,511,7253.886177
240.0,674,7255.820378
280.0,670,7257.720495
260.0,588,7259.605704
300.0,733,7261.827197
380.0,748,7263.857246
320.0,779,7266.251274
420.0,897,7268.77179
560.0,1105,7271.612681
540.0,1066,7274.665508
380.0,718,7276.506357
380.0,811,7278.885457
200.0,618,7280.574326
520.0,1013,7283.471734
260.0,600,7284.982898
220.0,538,7286.527954
240.0,612,7288.426101
300.0,606,7289.986468
360.0,686,7291.820584
400.0,833,7294.227851
300.0,674,7295.974631
400.0,751,7297.960973
400.0,827,7300.059121
220.0,584,7301.576643
320.0,734,7303.456076
380.0,775,7305.689782
340.0,784,7307.838374
480.0,1047,7310.537956
